elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1.7034532615055769,-2.022941974682034,-0.9193528631301389,0.31949400356746516,-0.9194969809520019,2.5567249438473993e-05
1.7034532614946958,-2.0229419765926053,-0.9193528501950912,0.3194940037208367,-0.9194969813085043,2.5567194318121267e-05
1.7034532639546232,-2.022941520403096,-0.9193570103883051,0.3194939515987878,-0.9194968690535461,2.5579238989159592e-05
1.7034532640235396,-2.022941511387514,-0.9193570475960682,0.31949395202913333,-0.919496868069408,2.5579153052568415e-05
1.703453264033648,-2.0229415100254364,-0.9193570574413021,0.3194939520444482,-0.9194968678138888,2.5579134447895058e-05
1.7034532613945856,-2.0229419900319723,-0.9193528158297726,0.3194940029791722,-0.9194969821294539,2.5567467837106506e-05
1.703453261485972,-2.022941977110322,-0.9193528530905493,0.3194940033918119,-0.9194969812109299,2.5567307550211638e-05
1.703453261505409,-2.0229419748034747,-0.9193528618199984,0.3194940036102283,-0.9194969809899716,2.5567233927326072e-05
1.7034532614891358,-2.022941977466906,-0.9193528447214607,0.3194940037551337,-0.9194969814570895,2.5567182678543077e-05
1.7034532639808315,-2.022941516960783,-0.9193570233900443,0.31949395176653184,-0.9194968687081921,2.557921181089995e-05
1.70345326402927,-2.022941510638635,-0.9193570515600955,0.319493952058572,-0.9194968679658757,2.55791430561203e-05
1.7034532640326328,-2.0229415101288044,-0.9193570582881696,0.3194939520169733,-0.9194968677923603,2.5579136872622144e-05
1.7034532614142242,-2.0229419867909435,-0.9193528121826198,0.31949400305743936,-0.9194969822975221,2.556738203551845e-05
1.7034532614968487,-2.022941975698913,-0.9193528593662865,0.31949400346159695,-0.9194969810463203,2.5567285846683774e-05
1.703453264033648,-2.0229415100254347,-0.919357057441303,0.3194939520444491,-0.9194968678138888,2.5579134447895058e-05
1.7034532639705935,-2.0229415211018233,-0.9193570555766595,0.31949395181976303,-0.9194968672328043,2.5580141744363516e-05
1.7034532640005215,-2.022941514386682,-0.9193570340735384,0.319493951889692,-0.9194968684253082,2.5579187179047835e-05
1.7034532640324302,-2.022941510219524,-0.9193570543049967,0.31949395206829934,-0.9194968678945861,2.5579137012066155e-05
1.7034532640309674,-2.0229415103095434,-0.9193570588621087,0.3194939519822526,-0.9194968677778688,2.5579141160747554e-05
1.7034532614448974,-2.022941982606108,-0.9193528284538592,0.31949400319409005,-0.9194969818644916,2.5567358649780658e-05
1.7034532615030145,-2.0229419749401414,-0.9193528624930991,0.31949400351886403,-0.9194969809659286,2.5567266614956452e-05
1.7034532614994964,-2.0229419758250096,-0.919352855032062,0.3194940036857261,-0.9194969811767848,2.5567206616727844e-05
1.703453263926738,-2.0229415241695268,-0.9193570032289147,0.3194939513921664,-0.9194968692355285,2.557926229673768e-05
1.7034532640143336,-2.0229415125862023,-0.9193570419571779,0.31949395197488695,-0.9194968682174247,2.557916759471368e-05
1.7034532640337128,-2.02294151003829,-0.9193570561783497,0.31949395206246756,-0.9194968678462452,2.5579134327102793e-05
1.7034532601606829,-2.0229421107984624,-0.9193529672815446,0.3194939762507065,-0.9194969791745811,2.5570496955396038e-05
1.7034532614690647,-2.02294197935562,-0.9193528429282845,0.31949400330452793,-0.9194969814797229,2.556733202574435e-05
1.7034532615055777,-2.022941974682033,-0.9193528631301389,0.31949400356746516,-0.9194969809520019,2.5567249439362172e-05
1.703453261494695,-2.0229419765926053,-0.9193528501950912,0.3194940037208358,-0.9194969813085043,2.5567194318121267e-05
1.7034532639546223,-2.022941520403096,-0.919357010388306,0.3194939515987869,-0.919496869053547,2.5579238988271413e-05
1.7034532640235396,-2.022941511387515,-0.9193570475960664,0.3194939520291342,-0.9194968680694071,2.5579153051680237e-05
1.7034532640336497,-2.0229415100254364,-0.919357057441303,0.3194939520444491,-0.9194968678138888,2.5579134447895058e-05
1.7034532613945865,-2.0229419900319723,-0.9193528158297726,0.3194940029791722,-0.9194969821294547,2.5567467837106506e-05
1.7034532614859739,-2.0229419771103236,-0.9193528530905501,0.3194940033918119,-0.9194969812109282,2.5567307550211638e-05
1.7034532615054099,-2.0229419748034747,-0.9193528618199984,0.3194940036102283,-0.9194969809899716,2.556723392821425e-05
1.7034532614891367,-2.022941977466906,-0.9193528447214616,0.3194940037551337,-0.9194969814570895,2.5567182678543077e-05
1.7034532639808315,-2.022941516960783,-0.9193570233900461,0.31949395176653184,-0.9194968687081921,2.557921181089995e-05
1.7034532640292692,-2.022941510638634,-0.9193570515600955,0.319493952058572,-0.9194968679658739,2.55791430561203e-05
1.7034532640326328,-2.0229415101288044,-0.9193570582881696,0.3194939520169733,-0.9194968677923594,2.5579136871733965e-05
1.7034532614142224,-2.0229419867909417,-0.9193528121826198,0.31949400305744025,-0.9194969822975221,2.556738203551845e-05
1.7034532614968496,-2.022941975698913,-0.9193528593662865,0.31949400346159695,-0.9194969810463185,2.5567285846683774e-05
1.7034532615032054,-2.0229419752092808,-0.9193528590023483,0.31949400364917757,-0.9194969810680638,2.5567219745781244e-05
1.7034532639705962,-2.0229415211018242,-0.9193570555766595,0.31949395181976303,-0.9194968672328034,2.5580141744363516e-05
1.7034532640005224,-2.022941514386682,-0.9193570340735384,0.319493951889692,-0.9194968684253091,2.5579187179047835e-05
1.7034532640324302,-2.022941510219524,-0.9193570543049967,0.31949395206829845,-0.9194968678945861,2.5579137012954334e-05
1.7034532640309674,-2.022941510309545,-0.9193570588621105,0.3194939519822526,-0.9194968677778688,2.5579141160747554e-05
1.7034532614448974,-2.0229419826061106,-0.9193528284538601,0.31949400319409005,-0.9194969818644898,2.5567358649780658e-05
1.7034532615030136,-2.0229419749401405,-0.9193528624931009,0.31949400351886403,-0.9194969809659286,2.5567266614956452e-05
1.703453261499491,-2.0229419758250096,-0.9193528550320629,0.3194940036857261,-0.9194969811767848,2.5567206616727844e-05
1.7034532639267388,-2.0229415241695268,-0.9193570032289147,0.3194939513921673,-0.9194968692355294,2.557926229673768e-05
1.7034532640143318,-2.0229415125862023,-0.9193570419571779,0.31949395197488784,-0.9194968682174256,2.557916759471368e-05
1.7034532640337137,-2.02294151003829,-0.9193570561783497,0.31949395206246756,-0.9194968678462434,2.557913432799097e-05
1.7034532601606829,-2.022942110798464,-0.9193529672815446,0.3194939762507074,-0.9194969791745802,2.5570496955396038e-05
1.7034532614690647,-2.02294197935562,-0.9193528429282845,0.31949400330452704,-0.9194969814797229,2.556733202574435e-05
1.7034532615055742,-2.022941974682034,-0.9193528631301389,0.31949400356746516,-0.9194969809520019,2.5567249438473993e-05
1.7034532614946967,-2.022941976592607,-0.919352850195092,0.3194940037208358,-0.9194969813085043,2.5567194318121267e-05
1.7034532639546232,-2.022941520403096,-0.919357010388306,0.3194939515987869,-0.9194968690535461,2.5579238988271413e-05
1.7034532640235387,-2.022941511387515,-0.9193570475960664,0.31949395202913333,-0.9194968680694089,2.5579153052568415e-05
1.7034532640336488,-2.0229415100254364,-0.9193570574413021,0.3194939520444482,-0.9194968678138888,2.5579134447895058e-05
1.7034532613945856,-2.0229419900319705,-0.9193528158297735,0.3194940029791713,-0.9194969821294547,2.5567467837106506e-05
1.703453261485973,-2.0229419771103228,-0.9193528530905501,0.3194940033918119,-0.919496981210929,2.5567307550211638e-05
1.7034532615054108,-2.0229419748034756,-0.9193528618199984,0.3194940036102283,-0.9194969809899716,2.5567233927326072e-05
1.7034532614891358,-2.022941977466906,-0.9193528447214625,0.3194940037551337,-0.9194969814570877,2.5567182678543077e-05
1.7034532639808315,-2.0229415169607847,-0.9193570233900443,0.31949395176653184,-0.9194968687081913,2.5579211811788127e-05
1.7034532640292692,-2.022941510638635,-0.9193570515600955,0.319493952058572,-0.9194968679658739,2.55791430561203e-05
1.7034532640326336,-2.0229415101288053,-0.9193570582881696,0.3194939520169733,-0.9194968677923603,2.5579136871733965e-05
1.7034532614142242,-2.0229419867909417,-0.9193528121826198,0.31949400305743936,-0.9194969822975221,2.556738203551845e-05
1.7034532614968487,-2.0229419756989113,-0.9193528593662865,0.31949400346159607,-0.9194969810463203,2.5567285845795595e-05
1.7034532615032054,-2.02294197520928,-0.9193528590023483,0.31949400364917757,-0.9194969810680638,2.5567219745781244e-05
1.7034532639705944,-2.0229415211018225,-0.9193570555766595,0.3194939518197639,-0.9194968672328034,2.5580141743475338e-05
1.7034532640005215,-2.022941514386682,-0.9193570340735393,0.3194939518896911,-0.9194968684253091,2.5579187179047835e-05
1.7034532640324311,-2.022941510219524,-0.9193570543049976,0.31949395206829934,-0.9194968678945852,2.5579137012066155e-05
1.7034532640309683,-2.022941510309545,-0.9193570588621087,0.3194939519822517,-0.9194968677778688,2.5579141161635732e-05
1.7034532614448974,-2.022941982606109,-0.9193528284538601,0.31949400319409005,-0.9194969818644907,2.5567358649780658e-05
1.7034532615030136,-2.0229419749401423,-0.9193528624931,0.31949400351886403,-0.9194969809659277,2.5567266614068274e-05
1.7034532614994946,-2.0229419758250096,-0.9193528550320638,0.3194940036857261,-0.9194969811767848,2.5567206615839666e-05
1.7034532639267361,-2.0229415241695268,-0.9193570032289129,0.3194939513921664,-0.9194968692355285,2.557926229673768e-05
1.7034532640143336,-2.0229415125862023,-0.9193570419571788,0.31949395197488695,-0.9194968682174247,2.557916759471368e-05
1.703453264033712,-2.022941510038291,-0.9193570561783497,0.31949395206246756,-0.9194968678462452,2.557913432799097e-05
1.7034532601606838,-2.022942110798464,-0.9193529672815455,0.3194939762507074,-0.9194969791745811,2.5570496955396038e-05
1.7034532614690647,-2.02294197935562,-0.9193528429282827,0.31949400330452793,-0.9194969814797247,2.556733202485617e-05
1.703453261505576,-2.022941974682035,-0.9193528631301389,0.31949400356746516,-0.9194969809520019,2.5567249438473993e-05
1.7034532614946958,-2.022941976592608,-0.9193528501950912,0.3194940037208358,-0.9194969813085043,2.556719431723309e-05
1.703453263954624,-2.0229415204030934,-0.9193570103883051,0.3194939515987869,-0.919496869053547,2.5579238988271413e-05
1.7034532640235387,-2.022941511387515,-0.9193570475960664,0.31949395202913333,-0.9194968680694071,2.5579153051680237e-05
1.703453264033648,-2.0229415100254364,-0.9193570574413039,0.3194939520444482,-0.9194968678138888,2.5579134447895058e-05
1.7034532613945848,-2.0229419900319705,-0.9193528158297726,0.3194940029791722,-0.9194969821294547,2.5567467837106506e-05
1.703453261485972,-2.0229419771103228,-0.9193528530905501,0.319494003391811,-0.919496981210929,2.5567307550211638e-05
1.703453261505408,-2.0229419748034756,-0.9193528618199984,0.3194940036102283,-0.9194969809899725,2.5567233927326072e-05
1.7034532614891358,-2.0229419774669077,-0.9193528447214607,0.3194940037551337,-0.9194969814570877,2.5567182678543077e-05
1.7034532639808315,-2.022941516960783,-0.9193570233900443,0.31949395176653184,-0.9194968687081895,2.557921181089995e-05
1.7034532640292683,-2.022941510638635,-0.9193570515600955,0.319493952058572,-0.919496867965873,2.55791430561203e-05
1.7034532640326345,-2.0229415101288044,-0.9193570582881696,0.3194939520169733,-0.9194968677923612,2.5579136871733965e-05
1.7034532614142233,-2.0229419867909435,-0.9193528121826198,0.31949400305743936,-0.9194969822975221,2.556738203551845e-05
1.7034532614968487,-2.0229419756989113,-0.9193528593662865,0.31949400346159607,-0.9194969810463194,2.5567285846683774e-05
1.7034532615032054,-2.02294197520928,-0.9193528590023483,0.31949400364917757,-0.9194969810680638,2.5567219745781244e-05
1.7034532639705953,-2.0229415211018242,-0.9193570555766586,0.31949395181976303,-0.9194968672328034,2.5580141744363516e-05
1.703453264000525,-2.022941514386684,-0.9193570340735384,0.319493951889692,-0.9194968684253082,2.5579187179047835e-05
1.7034532640324311,-2.022941510219523,-0.9193570543049967,0.31949395206829934,-0.919496867894587,2.5579137012954334e-05
1.7034532640309674,-2.0229415103095434,-0.9193570588621105,0.3194939519822526,-0.9194968677778688,2.5579141161635732e-05
1.7034532614448974,-2.022941982606108,-0.9193528284538601,0.31949400319409005,-0.9194969818644898,2.5567358649780658e-05
1.7034532615030153,-2.0229419749401423,-0.9193528624931009,0.3194940035188649,-0.9194969809659286,2.5567266614956452e-05
1.703453261499492,-2.0229419758250096,-0.919352855032062,0.319494003685727,-0.9194969811767857,2.5567206616727844e-05
1.703453263926738,-2.0229415241695268,-0.9193570032289147,0.3194939513921664,-0.9194968692355294,2.5579262295849503e-05
1.7034532640143336,-2.0229415125862023,-0.9193570419571779,0.31949395197488784,-0.9194968682174238,2.557916759471368e-05
1.7034532640337128,-2.02294151003829,-0.9193570561783497,0.31949395206246756,-0.9194968678462443,2.557913432799097e-05
1.7034532601606829,-2.0229421107984624,-0.9193529672815446,0.3194939762507065,-0.9194969791745811,2.5570496956284217e-05
1.7034532614690647,-2.02294197935562,-0.9193528429282836,0.31949400330452793,-0.9194969814797238,2.556733202574435e-05
1.703453261505576,-2.022941974682033,-0.9193528631301389,0.31949400356746516,-0.9194969809520019,2.5567249438473993e-05
1.7034532614946958,-2.022941976592607,-0.919352850195092,0.3194940037208358,-0.9194969813085034,2.556719431723309e-05
1.7034532639546223,-2.0229415204030934,-0.919357010388306,0.3194939515987887,-0.9194968690535479,2.5579238989159592e-05
